!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter'						
!QuantityType	!Reaction	!Compound	!Mode	!Unit	!Reaction:Identifiers:kegg.reaction	!Compound:Identifiers:kegg.compound
Michaelis constant	R_eleakm	M_q6h2_m	0.1467	mM		C00390
Michaelis constant	R_G3PDm	M_q6h2_m	0.07705	mM		C00390
Michaelis constant	R_CYOR_u6m	M_q6h2_m	0.1008	mM		C00390
Michaelis constant	R_NADH2_u6cm	M_q6h2_m	0.09091	mM		C00390
Michaelis constant	R_NADH2_u6m	M_q6h2_m	0.08502	mM		C00390
Michaelis constant	R_SUCD2_u6m	M_q6h2_m	0.1085	mM		C00390
Michaelis constant	R_PRPPS	M_r5p_c	0.0812	mM		C00117
Michaelis constant	R_TKT1	M_r5p_c	0.6918	mM	R01641	C00117
Michaelis constant	R_RPI	M_r5p_c	2.517	mM	R01056	C00117
Michaelis constant	R_umpSYN	M_r5p_c	0.06803	mM		C00117
Michaelis constant	R_aicarSYN	M_r5p_c	0.08462	mM		C00117
Michaelis constant	R_RPE	M_ru5p_D_c	2.787	mM	R01529	C00199
Michaelis constant	R_RPI	M_ru5p_D_c	7.684	mM	R01056	C00199
Michaelis constant	R_GND	M_ru5p_D_c	0.5054	mM	R01528	C00199
Michaelis constant	R_FBA3	M_s17bp_c	0.02764	mM	R01829	C00447
Michaelis constant	R_PFK_3	M_s17bp_c	0.09614	mM	R01843	C00447
Michaelis constant	R_SBP	M_s17bp_c	0.3402	mM	R01845	C00447
Michaelis constant	R_TKT1	M_s7p_c	3.933	mM	R01641	C05382
Michaelis constant	R_PFK_3	M_s7p_c	0.104	mM	R01843	C05382
Michaelis constant	R_TALA	M_s7p_c	0.09353	mM		C05382
Michaelis constant	R_SBP	M_s7p_c	0.1641	mM	R01845	C05382
Michaelis constant	R_SACCD1	M_saccrp_L_c	1.477	mM	R02315	C00449
Michaelis constant	R_SACCD2	M_saccrp_L_c	4.105	mM	R00715	C00449
Michaelis constant	R_biomass	M_ser_L_c	0.4974	mM		C00065
Michaelis constant	R_GHMT2r	M_ser_L_c	10.58	mM	R00945	C00065
Michaelis constant	R_TRPS1	M_ser_L_c	0.1003	mM		C00065
Michaelis constant	R_psSYN	M_ser_L_c	0.1001	mM		C00065
Michaelis constant	R_PSP_L	M_ser_L_c	0.1153	mM	R00582	C00065
Michaelis constant	R_CYSTS	M_ser_L_c	2.608	mM	R01290	C00065
Michaelis constant	R_SHKK	M_skm5p_c	0.1977	mM	R02412	C03175
Michaelis constant	R_PSCVTi	M_skm5p_c	0.1087	mM	R03460	C03175
Michaelis constant	R_SHKK	M_skm_c	3.703	mM	R02412	C00493
Michaelis constant	R_SHK3D	M_skm_c	2.484	mM	R02413	C00493
Michaelis constant	R_PAPSR	M_so3_c	0.1397	mM		C11481
Michaelis constant	R_SULR	M_so3_c	0.1317	mM		C11481
Michaelis constant	R_biomass	M_so4_c	0.4974	mM		C00059
Michaelis constant	R_SO4ti	M_so4_c	0.09146	mM		C00059
Michaelis constant	R_SADT	M_so4_c	0.1504	mM	R00529	C00059
Michaelis constant	R_SO4ti	M_so4_e	0.1093	mM		C00059
Michaelis constant	R_EX_so4_e	M_so4_e	0.1268	mM	R00197	C00059
Michaelis constant	R_SUCCt2r	M_succ_c	0.09623	mM		C00042
Michaelis constant	R_ICL	M_succ_c	0.3969	mM	R00479	C00042
Michaelis constant	R_SUCCtm	M_succ_c	4.157	mM	R00405	C00042
Michaelis constant	R_SUCFUMtm	M_succ_c	0.1035	mM		C00042
Michaelis constant	R_SUCCt2r	M_succ_e	0.1039	mM		C00042
Michaelis constant	R_EX_succ_e	M_succ_e	0.1329	mM	R00197	C00042
Michaelis constant	R_SUCOAACTrm	M_succ_m	0.09808	mM		C00042
Michaelis constant	R_SUCCtm	M_succ_m	0.1486	mM	R00405	C00042
Michaelis constant	R_SUCFUMtm	M_succ_m	0.09661	mM		C00042
Michaelis constant	R_SUCOAS1m	M_succ_m	0.1016	mM	R00405	C00042
Michaelis constant	R_SUCD2_u6m	M_succ_m	0.09218	mM		C00042
Michaelis constant	R_SUCOAACTrm	M_succoa_m	0.102	mM		C00091
Michaelis constant	R_AKGDam	M_succoa_m	0.2494	mM	R01197	C00091
Michaelis constant	R_SUCOAS1m	M_succoa_m	0.09845	mM	R00405	C00091
Michaelis constant	R_dtmpSYN	M_thf_c	0.08717	mM		C00101
Michaelis constant	R_GHMT2r	M_thf_c	0.5929	mM	R00945	C00101
Michaelis constant	R_ampSYN	M_thf_c	0.1447	mM		C00101
Michaelis constant	R_FTHFL	M_thf_c	0.5728	mM	R00943	C00101
Michaelis constant	R_aicarSYN	M_thf_c	0.1182	mM		C00101
Michaelis constant	R_gmpSYN	M_thf_c	0.1155	mM	R01231	C00101
Michaelis constant	R_METS	M_thf_c	0.06152	mM	R00946	C00101
Michaelis constant	R_biomass	M_thr_L_c	0.4974	mM		C00188
Michaelis constant	R_THRS	M_thr_L_c	0.1173	mM	R01466	C00188
Michaelis constant	R_THRA	M_thr_L_c	53.51	mM	R00751	C00188
Michaelis constant	R_THRt2m	M_thr_L_c	0.1001	mM		C00188
Michaelis constant	R_THRD_Lm	M_thr_L_m	0.07696	mM		C00188
Michaelis constant	R_THRt2m	M_thr_L_m	0.09994	mM		C00188
Michaelis constant	R_TRE6PP	M_tre6p_c	1.115	mM	R02778	C00689
Michaelis constant	R_TRE6PS	M_tre6p_c	0.1245	mM		C00689
Michaelis constant	R_TREH	M_tre_c	0.08366	mM		C01083
Michaelis constant	R_biomass	M_tre_c	0.4974	mM		C01083
Michaelis constant	R_TRE6PP	M_tre_c	0.1212	mM	R02778	C01083
Michaelis constant	R_TREt2	M_tre_c	0.09531	mM		C01083
Michaelis constant	R_TREt2	M_tre_e	0.1049	mM		C01083
Michaelis constant	R_EX_tre_e	M_tre_e	0.1311	mM	R00197	C01083
Michaelis constant	R_triglycSYN	M_triglyc_SC_c	0.08716	mM		C00422
Michaelis constant	R_biomass	M_trp_L_c	0.4974	mM		C00078
Michaelis constant	R_TRPS1	M_trp_L_c	0.09966	mM		C00078
Michaelis constant	R_biomass	M_tyr_L_c	0.4974	mM		C00082
Michaelis constant	R_TYRTApyr	M_tyr_L_c	29.08	mM	R00734	C00082
Michaelis constant	R_TYRTA	M_tyr_L_c	0.1206	mM	R00734	C00082
Michaelis constant	R_13GS	M_udp_c	0.1094	mM	R03118	C00015
Michaelis constant	R_UMPK	M_udp_c	0.1549	mM	R00158	C00015
Michaelis constant	R_GLCS2	M_udp_c	0.1476	mM		C00015
Michaelis constant	R_NDPK2	M_udp_c	0.1875	mM	R00156	C00015
Michaelis constant	R_TRE6PS	M_udp_c	0.1245	mM		C00015
Michaelis constant	R_13GS	M_udpg_c	1.592	mM	R03118	C00029
Michaelis constant	R_GLCS2	M_udpg_c	0.06773	mM		C00029
Michaelis constant	R_TRE6PS	M_udpg_c	0.08031	mM		C00029
Michaelis constant	R_GALU	M_udpg_c	0.143	mM	R00289	C00029
Michaelis constant	R_biomass	M_ump_c	0.4974	mM		C00105
Michaelis constant	R_cmpSYN	M_ump_c	0.07481	mM		C00105
Michaelis constant	R_umpSYN	M_ump_c	0.147	mM		C00105
Michaelis constant	R_UMPK	M_ump_c	0.569	mM	R00158	C00105
Michaelis constant	R_NDPK2	M_utp_c	7.271	mM	R00156	C00075
Michaelis constant	R_GALU	M_utp_c	0.159	mM	R00289	C00075
Michaelis constant	R_biomass	M_val_L_c	0.4974	mM		C00183
Michaelis constant	R_VALTA	M_val_L_c	13.33	mM	R01214	C00183
Michaelis constant	R_TKT1	M_xu5p_D_c	0.1295	mM	R01641	C00231
Michaelis constant	R_TKT2	M_xu5p_D_c	0.1297	mM	R01067	C00231
Michaelis constant	R_RPE	M_xu5p_D_c	0.2796	mM	R01529	C00231
Michaelis constant	R_ergstSYN	M_zymst_c	0.1098	mM		C05437
Michaelis constant	R_zymstSYN	M_zymst_c	0.1294	mM		C05437
substrate catalytic rate constant	R_EX_etoh_e		144.1	1/s	R00197	
substrate catalytic rate constant	R_GLYCt		162.6	1/s		
substrate catalytic rate constant	R_dtmpSYN		158.3	1/s		
substrate catalytic rate constant	R_TREH		271.1	1/s		
substrate catalytic rate constant	R_EX_pi_e		106.9	1/s	R00197	
substrate catalytic rate constant	R_ADSK		159.4	1/s	R00509	
substrate catalytic rate constant	R_PRMICIi		198.4	1/s	R04640	
substrate catalytic rate constant	R_ALDD2x		334.4	1/s		
substrate catalytic rate constant	R_ALDD2y		898.8	1/s	R00711	
substrate catalytic rate constant	R_SUCCt2r		187.3	1/s		
substrate catalytic rate constant	R_IPPMIa		201.4	1/s	R04001	
substrate catalytic rate constant	R_IPPMIb		201.4	1/s	R03968	
substrate catalytic rate constant	R_EX_o2_e		116.6	1/s	R00197	
substrate catalytic rate constant	R_biomass		12.97	1/s		
substrate catalytic rate constant	R_PRPPS		285.3	1/s		
substrate catalytic rate constant	R_GHMT2r		5.846	1/s	R00945	
substrate catalytic rate constant	R_ANPRT		1.993	1/s	R01073	
substrate catalytic rate constant	R_GAPD		267.7	1/s	R01061	
substrate catalytic rate constant	R_DHAD2m		175.6	1/s	R05070	
substrate catalytic rate constant	R_HSERTA		16.59	1/s	R01776	
substrate catalytic rate constant	R_IPMD		250.4	1/s	R04426	
substrate catalytic rate constant	R_SUCOAACTrm		193.5	1/s		
substrate catalytic rate constant	R_TKT1		31.25	1/s	R01641	
substrate catalytic rate constant	R_TKT2		56.84	1/s	R01067	
substrate catalytic rate constant	R_CO2t		228.6	1/s		
substrate catalytic rate constant	R_ASADi		67.34	1/s	R02291	
substrate catalytic rate constant	R_FBA3		165.8	1/s	R01829	
substrate catalytic rate constant	R_PGCD		1216	1/s	R01513	
substrate catalytic rate constant	R_G6PDH2		254.7	1/s		
substrate catalytic rate constant	R_OCBTi		286.7	1/s		
substrate catalytic rate constant	R_ICL		904.6	1/s	R00479	
substrate catalytic rate constant	R_TYRTApyr		148.2	1/s	R00734	
substrate catalytic rate constant	R_SO4ti		171.7	1/s		
substrate catalytic rate constant	R_peSYN		199.5	1/s		
substrate catalytic rate constant	R_PPAm		382.5	1/s		
substrate catalytic rate constant	R_DHQS		205.1	1/s	R03083	
substrate catalytic rate constant	R_FUM		589.7	1/s	R01082	
substrate catalytic rate constant	R_HSDyi		28.13	1/s	R01775	
substrate catalytic rate constant	R_ACGKm		418.6	1/s	R02649	
substrate catalytic rate constant	R_OMCDC		198.9	1/s	R01652	
substrate catalytic rate constant	R_FDH		198.4	1/s	R00519	
substrate catalytic rate constant	R_EX_acald_e		113.2	1/s	R00197	
substrate catalytic rate constant	R_NADK		932.6	1/s	R00104	
substrate catalytic rate constant	R_H2Ot		200	1/s		
substrate catalytic rate constant	R_ACALDtex		201.8	1/s		
substrate catalytic rate constant	R_SADT		32.38	1/s	R00529	
substrate catalytic rate constant	R_DHQTi		184.9	1/s	R03084	
substrate catalytic rate constant	R_OAAt2m		202.3	1/s		
substrate catalytic rate constant	R_PFK_3		187	1/s	R01843	
substrate catalytic rate constant	R_ADK1		241.3	1/s		
substrate catalytic rate constant	R_VALTA		290.6	1/s	R01214	
substrate catalytic rate constant	R_BPNT		260.7	1/s	R00188	
substrate catalytic rate constant	R_ampSYN		375.4	1/s		
substrate catalytic rate constant	R_PHETA1		142.3	1/s	R00694	
substrate catalytic rate constant	R_ORNt3m		198.8	1/s		
substrate catalytic rate constant	R_CYOOm		111.6	1/s	R00081	
substrate catalytic rate constant	R_IGPS		157.8	1/s	R03508	
substrate catalytic rate constant	R_ATPS3m		129.7	1/s		
substrate catalytic rate constant	R_PDHm		2.434	1/s	R00209	
substrate catalytic rate constant	R_RPE		1297	1/s	R01529	
substrate catalytic rate constant	R_THRS		481.2	1/s	R01466	
substrate catalytic rate constant	R_ETOHtm		3432	1/s	R00754	
substrate catalytic rate constant	R_P5CR		112.7	1/s		
substrate catalytic rate constant	R_RPI		16220	1/s	R01056	
substrate catalytic rate constant	R_THRA		29.54	1/s	R00751	
substrate catalytic rate constant	R_ACS		787	1/s	R00235	
substrate catalytic rate constant	R_NADHKm		287.8	1/s	R00105	
substrate catalytic rate constant	R_IPPS		3.836	1/s	R01213	
substrate catalytic rate constant	R_dgmpSYN		138.9	1/s		
substrate catalytic rate constant	R_CITtcm		198.6	1/s		
substrate catalytic rate constant	R_CSc		67.99	1/s	R00351	
substrate catalytic rate constant	R_ILETA		290.5	1/s	R02199	
substrate catalytic rate constant	R_PGM		524.8	1/s	R01518	
substrate catalytic rate constant	R_PGL		1887	1/s	R02035	
substrate catalytic rate constant	R_PGK		659.1	1/s	R01512	
substrate catalytic rate constant	R_eleak		104.6	1/s		
substrate catalytic rate constant	R_PGI		184.2	1/s		
substrate catalytic rate constant	R_GLNt2m		214.5	1/s		
substrate catalytic rate constant	R_ADK1m		196.3	1/s		
substrate catalytic rate constant	R_ORNTACim		199	1/s		
substrate catalytic rate constant	R_PC		1230	1/s	R00344	
substrate catalytic rate constant	R_SACCD1		49.59	1/s	R02315	
substrate catalytic rate constant	R_TRPS1		198.8	1/s		
substrate catalytic rate constant	R_ACt2r		213.2	1/s		
substrate catalytic rate constant	R_ALATA_L		230.2	1/s	R00258	
substrate catalytic rate constant	R_ATPS		401.9	1/s		
substrate catalytic rate constant	R_ATPM		422.8	1/s		
substrate catalytic rate constant	R_ACtm		156	1/s		
substrate catalytic rate constant	R_ACOTAim		91.56	1/s	R02283	
substrate catalytic rate constant	R_3MOPtm		201.5	1/s		
substrate catalytic rate constant	R_pcSYN		540.9	1/s		
substrate catalytic rate constant	R_PAPSR		353.8	1/s		
substrate catalytic rate constant	R_FBP		213.3	1/s	R00762	
substrate catalytic rate constant	R_ACHBSm		138.1	1/s	R08648	
substrate catalytic rate constant	R_eleakm		104.1	1/s		
substrate catalytic rate constant	R_ASPKi		1188	1/s	R00480	
substrate catalytic rate constant	R_cmpSYN		328.1	1/s		
substrate catalytic rate constant	R_GLUDym		362.9	1/s		
substrate catalytic rate constant	R_IGPDH		244.3	1/s	R03457	
substrate catalytic rate constant	R_CO2tm		135.7	1/s		
substrate catalytic rate constant	R_OXAGm		198.6	1/s		
substrate catalytic rate constant	R_G3PDm		128.2	1/s		
substrate catalytic rate constant	R_13GS		694.9	1/s	R03118	
substrate catalytic rate constant	R_HCITS		565.1	1/s	R00271	
substrate catalytic rate constant	R_DHAD1m		197.4	1/s	R04441	
substrate catalytic rate constant	R_HCO3Em		313	1/s		
substrate catalytic rate constant	R_FBA		258	1/s	R01070	
substrate catalytic rate constant	R_SHKK		718.2	1/s	R02412	
substrate catalytic rate constant	R_THRD_Lm		312.6	1/s		
substrate catalytic rate constant	R_SHK3D		31.35	1/s	R02413	
substrate catalytic rate constant	R_GAAtm		196.2	1/s		
substrate catalytic rate constant	R_triglycSYN		158.2	1/s		
substrate catalytic rate constant	R_MALtm		178.2	1/s		
substrate catalytic rate constant	R_IG3PS		387.7	1/s	R04558	
substrate catalytic rate constant	R_TRE6PP		479.4	1/s	R02778	
substrate catalytic rate constant	R_ETOHt		182.4	1/s	R00754	
substrate catalytic rate constant	R_GLUDy		456.8	1/s		
substrate catalytic rate constant	R_FUMm		256.4	1/s	R01082	
substrate catalytic rate constant	R_HCITtm		198	1/s		
substrate catalytic rate constant	R_HCO3E		337.9	1/s		
substrate catalytic rate constant	R_SUCCtm		81.39	1/s	R00405	
substrate catalytic rate constant	R_H2Otm		200	1/s		
substrate catalytic rate constant	R_PYRt2m		179	1/s		
substrate catalytic rate constant	R_ptd1inoSYN		246.5	1/s		
substrate catalytic rate constant	R_EX_glyc_e		88.3	1/s	R00197	
substrate catalytic rate constant	R_HISTD		285.2	1/s	R01158	
substrate catalytic rate constant	R_PRAMPC		47.65	1/s	R04037	
substrate catalytic rate constant	R_ALCD2x		255.9	1/s	R00754	
substrate catalytic rate constant	R_CSm		249.5	1/s		
substrate catalytic rate constant	R_G5SADr		311.3	1/s		
substrate catalytic rate constant	R_umpSYN		385.8	1/s		
substrate catalytic rate constant	R_ASPTAm		572.1	1/s	R00355	
substrate catalytic rate constant	R_GLXtm		238.5	1/s		
substrate catalytic rate constant	R_PPND2		237.9	1/s	R01730	
substrate catalytic rate constant	R_MCITDm		198.1	1/s	R03444	
substrate catalytic rate constant	R_GLUDxi		414.8	1/s		
substrate catalytic rate constant	R_CITtam		198.2	1/s		
substrate catalytic rate constant	R_GLUt2m		228.4	1/s		
substrate catalytic rate constant	R_CBPS		719.7	1/s	R00575	
substrate catalytic rate constant	R_GLUSxm		57.51	1/s	R00093	
substrate catalytic rate constant	R_PYRDC		113.5	1/s	R00224	
substrate catalytic rate constant	R_ICDHxm		286.5	1/s	R00709	
substrate catalytic rate constant	R_3MOBtm		202.7	1/s		
substrate catalytic rate constant	R_FTHFL		399.6	1/s	R00943	
substrate catalytic rate constant	R_CYOR_u6m		197.2	1/s		
substrate catalytic rate constant	R_ALCD2y		285.1	1/s	R00711	
substrate catalytic rate constant	R_paSYN		157.9	1/s		
substrate catalytic rate constant	R_psSYN		199.6	1/s		
substrate catalytic rate constant	R_EX_pyr_e		97.79	1/s	R00197	
substrate catalytic rate constant	R_PSERT		424.4	1/s	R04173	
substrate catalytic rate constant	R_EX_h_e		113.6	1/s	R00197	
substrate catalytic rate constant	R_G5SD		77.36	1/s	R03313	
substrate catalytic rate constant	R_GLYK		189.8	1/s	R00847	
substrate catalytic rate constant	R_ANS		360.9	1/s	R00986	
substrate catalytic rate constant	R_LEUTA		289.9	1/s	R01090	
substrate catalytic rate constant	R_HSTPT		32.49	1/s	R03243	
substrate catalytic rate constant	R_NADHK		252.5	1/s	R00105	
substrate catalytic rate constant	R_O2t		193.1	1/s		
substrate catalytic rate constant	R_ALCD2m		306.2	1/s	R00754	
substrate catalytic rate constant	R_O2tm		197.1	1/s		
substrate catalytic rate constant	R_TALA		224.2	1/s		
substrate catalytic rate constant	R_HISTP		567.3	1/s	R03013	
substrate catalytic rate constant	R_H2St		175.4	1/s		
substrate catalytic rate constant	R_EX_glc_D_e		121.6	1/s	R00197	
substrate catalytic rate constant	R_h_exportm		84.1	1/s	R00197	
substrate catalytic rate constant	R_EX_co2_e		96.1	1/s	R00197	
substrate catalytic rate constant	R_h_exportc		104.3	1/s	R00197	
substrate catalytic rate constant	R_PSCVTi		2.852	1/s	R03460	
substrate catalytic rate constant	R_GLU5K		973.9	1/s	R00239	
substrate catalytic rate constant	R_2OXOADPtim		22.49	1/s	R01939	
substrate catalytic rate constant	R_AGPRim		199.2	1/s	R03443	
substrate catalytic rate constant	R_ACONT		333.7	1/s	R01324	
substrate catalytic rate constant	R_HEX1		242.4	1/s		
substrate catalytic rate constant	R_EX_ac_e		104.1	1/s	R00197	
substrate catalytic rate constant	R_PPNDH		162.8	1/s	R01373	
substrate catalytic rate constant	R_GLCP		110.1	1/s		
substrate catalytic rate constant	R_NADKm		288.1	1/s	R00104	
substrate catalytic rate constant	R_PFK		167.4	1/s	R00756	
substrate catalytic rate constant	R_HICITDm		286.1	1/s		
substrate catalytic rate constant	R_dampSYN		138.9	1/s		
substrate catalytic rate constant	R_EX_h2o_e		200	1/s	R00197	
substrate catalytic rate constant	R_NH4t		165.1	1/s		
substrate catalytic rate constant	R_ergstSYN		170.6	1/s		
substrate catalytic rate constant	R_SBP		465.3	1/s	R01845	
substrate catalytic rate constant	R_EX_h2s_e		96.34	1/s	R00197	
substrate catalytic rate constant	R_AGTm		0.3524	1/s	R00369	
substrate catalytic rate constant	R_ME1m		0.09244	1/s	R00214	
substrate catalytic rate constant	R_ALDD2xm		358.3	1/s		
substrate catalytic rate constant	R_HACNHm		198.2	1/s	R04371	
substrate catalytic rate constant	R_ACONTm		209.1	1/s	R01324	
substrate catalytic rate constant	R_DDPA		350.5	1/s	R01826	
substrate catalytic rate constant	R_SUCFUMtm		188.6	1/s		
substrate catalytic rate constant	R_ALAt2m		155.8	1/s		
substrate catalytic rate constant	R_ACLSm		145.9	1/s	R00006	
substrate catalytic rate constant	R_ICDHy		52.54	1/s	R00267	
substrate catalytic rate constant	R_NADH2_u6cm		170	1/s		
substrate catalytic rate constant	R_TREt2		184.3	1/s		
substrate catalytic rate constant	R_UMPK		414.7	1/s	R00158	
substrate catalytic rate constant	R_mannanSYN		286.6	1/s		
substrate catalytic rate constant	R_AASAD1		199.2	1/s		
substrate catalytic rate constant	R_ACOAHm		497.1	1/s	R00227	
substrate catalytic rate constant	R_PSP_L		255.1	1/s	R00582	
substrate catalytic rate constant	R_HSK		756.6	1/s	R01771	
substrate catalytic rate constant	R_GLCS2		388.7	1/s		
substrate catalytic rate constant	R_MTHFR3		108.8	1/s	R01224	
substrate catalytic rate constant	R_EX_tre_e		126.1	1/s	R00197	
substrate catalytic rate constant	R_aicarSYN		265.9	1/s		
substrate catalytic rate constant	R_AKGDam		17.13	1/s	R01197	
substrate catalytic rate constant	R_TPI		8892	1/s	R01015	
substrate catalytic rate constant	R_ARGSSr		492.1	1/s	R01954	
substrate catalytic rate constant	R_PYRt2		225.1	1/s		
substrate catalytic rate constant	R_NH4tm		223.1	1/s		
substrate catalytic rate constant	R_CITttm		162.1	1/s		
substrate catalytic rate constant	R_gmpSYN		828.6	1/s	R01231	
substrate catalytic rate constant	R_CYSTGL		444.2	1/s		
substrate catalytic rate constant	R_ASPTA		197.8	1/s	R00355	
substrate catalytic rate constant	R_CHORM		21960	1/s	R01715	
substrate catalytic rate constant	R_CYSTS		6.192	1/s	R01290	
substrate catalytic rate constant	R_ALDD2ym		358	1/s	R00711	
substrate catalytic rate constant	R_MTHFD		250.4	1/s		
substrate catalytic rate constant	R_MTHFC		151.8	1/s	R01655	
substrate catalytic rate constant	R_NDPK2		75.81	1/s	R00156	
substrate catalytic rate constant	R_ACALDtm		192	1/s		
substrate catalytic rate constant	R_PPCK		30.62	1/s	R00341	
substrate catalytic rate constant	R_G3PD1ir		6383	1/s	R00842	
substrate catalytic rate constant	R_EX_nh4_e		139.6	1/s		
substrate catalytic rate constant	R_ASNS1		5.898	1/s	R00578	
substrate catalytic rate constant	R_ARGSL		153.5	1/s	R01086	
substrate catalytic rate constant	R_THRt2m		199.8	1/s		
substrate catalytic rate constant	R_ATPtm_H		201.1	1/s		
substrate catalytic rate constant	R_TRE6PS		290.7	1/s		
substrate catalytic rate constant	R_MALS		65.21	1/s	R00472	
substrate catalytic rate constant	R_MDH		40210	1/s	R00342	
substrate catalytic rate constant	R_KARA1im		137.6	1/s		
substrate catalytic rate constant	R_METS		177.7	1/s	R00946	
substrate catalytic rate constant	R_MDHm		241.2	1/s	R00342	
substrate catalytic rate constant	R_PYK		231.2	1/s	R00200	
substrate catalytic rate constant	R_PIt2m		218.7	1/s		
substrate catalytic rate constant	R_CHORS		221.9	1/s	R01714	
substrate catalytic rate constant	R_PPA		412.2	1/s		
substrate catalytic rate constant	R_AATA		198.8	1/s	R01939	
substrate catalytic rate constant	R_PRAIi		179.6	1/s	R03509	
substrate catalytic rate constant	R_PGMT		199.9	1/s		
substrate catalytic rate constant	R_NADH2_u6m		151.7	1/s		
substrate catalytic rate constant	R_ALATA_Lm		280.6	1/s	R00258	
substrate catalytic rate constant	R_ENO		78.32	1/s	R00658	
substrate catalytic rate constant	R_PIt2r		206.5	1/s		
substrate catalytic rate constant	R_ATPPRT		2.748	1/s	R01071	
substrate catalytic rate constant	R_2OBUTtm		198.6	1/s	R08648	
substrate catalytic rate constant	R_GLYt2m		167.8	1/s		
substrate catalytic rate constant	R_KARA2im		138.1	1/s		
substrate catalytic rate constant	R_TYRTA		145.3	1/s	R00734	
substrate catalytic rate constant	R_dcmpSYN		138.9	1/s		
substrate catalytic rate constant	R_SACCD2		19.04	1/s	R00715	
substrate catalytic rate constant	R_SUCOAS1m		194.7	1/s	R00405	
substrate catalytic rate constant	R_GLNS		277.5	1/s		
substrate catalytic rate constant	R_EX_succ_e		123.1	1/s	R00197	
substrate catalytic rate constant	R_zymstSYN		310.4	1/s		
substrate catalytic rate constant	R_GND		76.79	1/s	R01528	
substrate catalytic rate constant	R_PHETA1pyr		79.47	1/s	R00694	
substrate catalytic rate constant	R_ICDHym		305.3	1/s	R00267	
substrate catalytic rate constant	R_PRATPP		444.1	1/s	R04035	
substrate catalytic rate constant	R_SULR		320	1/s		
substrate catalytic rate constant	R_G3PT		278.6	1/s	R00841	
substrate catalytic rate constant	R_GLCt1		186.2	1/s		
substrate catalytic rate constant	R_EX_so4_e		133.4	1/s	R00197	
substrate catalytic rate constant	R_SUCD2_u6m		229.8	1/s		
substrate catalytic rate constant	R_GALU		90.12	1/s	R00289	
substrate catalytic rate constant	R_ACSm		196.3	1/s	R00235	
substrate catalytic rate constant	R_AHSERL2		559.9	1/s	R01287	
product catalytic rate constant	R_EX_etoh_e		871.7	1/s	R00197	
product catalytic rate constant	R_GLYCt		246.1	1/s		
product catalytic rate constant	R_dtmpSYN		252.8	1/s		
product catalytic rate constant	R_TREH		147.5	1/s		
product catalytic rate constant	R_EX_pi_e		374.1	1/s	R00197	
product catalytic rate constant	R_ADSK		18.41	1/s	R00509	
product catalytic rate constant	R_PRMICIi		201.6	1/s	R04640	
product catalytic rate constant	R_ALDD2x		119.6	1/s		
product catalytic rate constant	R_ALDD2y		23.2	1/s	R00711	
product catalytic rate constant	R_SUCCt2r		213.5	1/s		
product catalytic rate constant	R_IPPMIa		198.6	1/s	R04001	
product catalytic rate constant	R_IPPMIb		198.6	1/s	R03968	
product catalytic rate constant	R_EX_o2_e		343	1/s	R00197	
product catalytic rate constant	R_biomass		3084	1/s		
product catalytic rate constant	R_PRPPS		140.2	1/s		
product catalytic rate constant	R_GHMT2r		39.76	1/s	R00945	
product catalytic rate constant	R_ANPRT		316.2	1/s	R01073	
product catalytic rate constant	R_GAPD		45.46	1/s	R01061	
product catalytic rate constant	R_DHAD2m		8.39	1/s	R05070	
product catalytic rate constant	R_HSERTA		46.71	1/s	R01776	
product catalytic rate constant	R_IPMD		26.36	1/s	R04426	
product catalytic rate constant	R_SUCOAACTrm		206.7	1/s		
product catalytic rate constant	R_TKT1		1002	1/s	R01641	
product catalytic rate constant	R_TKT2		1664	1/s	R01067	
product catalytic rate constant	R_CO2t		175	1/s		
product catalytic rate constant	R_ASADi		230.5	1/s	R02291	
product catalytic rate constant	R_FBA3		241.3	1/s	R01829	
product catalytic rate constant	R_PGCD		13.7	1/s	R01513	
product catalytic rate constant	R_G6PDH2		157.1	1/s		
product catalytic rate constant	R_OCBTi		139.5	1/s		
product catalytic rate constant	R_ICL		128.8	1/s	R00479	
product catalytic rate constant	R_TYRTApyr		226.6	1/s	R00734	
product catalytic rate constant	R_SO4ti		232.9	1/s		
product catalytic rate constant	R_peSYN		200.5	1/s		
product catalytic rate constant	R_PPAm		104.6	1/s		
product catalytic rate constant	R_DHQS		19.14	1/s	R03083	
product catalytic rate constant	R_FUM		265.8	1/s	R01082	
product catalytic rate constant	R_HSDyi		24.32	1/s	R01775	
product catalytic rate constant	R_ACGKm		95.57	1/s	R02649	
product catalytic rate constant	R_OMCDC		201.1	1/s	R01652	
product catalytic rate constant	R_FDH		4.875	1/s	R00519	
product catalytic rate constant	R_EX_acald_e		353.4	1/s	R00197	
product catalytic rate constant	R_NADK		129.9	1/s	R00104	
product catalytic rate constant	R_H2Ot		200	1/s		
product catalytic rate constant	R_ACALDtex		198.2	1/s		
product catalytic rate constant	R_SADT		15.07	1/s	R00529	
product catalytic rate constant	R_DHQTi		38.01	1/s	R03084	
product catalytic rate constant	R_OAAt2m		197.7	1/s		
product catalytic rate constant	R_PFK_3		213.9	1/s	R01843	
product catalytic rate constant	R_ADK1		165.8	1/s		
product catalytic rate constant	R_VALTA		211.3	1/s	R01214	
product catalytic rate constant	R_BPNT		7.242	1/s	R00188	
