!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
Michaelis constant	M_1pyr5c_c	R_G5SADr	mM	NaN	NaN	NaN	1e-06	1000	C03912	
Michaelis constant	M_23dhmb_m	R_DHAD1m	mM	NaN	NaN	NaN	1e-06	1000	C04272	R04441
Michaelis constant	M_23dhmb_m	R_KARA1im	mM	NaN	NaN	NaN	1e-06	1000	C04272	
Michaelis constant	M_23dhmp_m	R_DHAD2m	mM	0.33	0.33553062	0.061686381	1e-06	1000	C06007	R05070
Michaelis constant	M_23dhmp_m	R_KARA2im	mM	NaN	NaN	NaN	1e-06	1000	C06007	
Michaelis constant	M_2ahbut_m	R_ACHBSm	mM	NaN	NaN	NaN	1e-06	1000	C06006	R08648
Michaelis constant	M_2ahbut_m	R_KARA2im	mM	NaN	NaN	NaN	1e-06	1000	C06006	
Michaelis constant	M_2cpr5p_c	R_IGPS	mM	0.081810214	0.08318131	0.015292655	1e-06	1000	C01302	R03508
Michaelis constant	M_2cpr5p_c	R_PRAIi	mM	NaN	NaN	NaN	1e-06	1000	C01302	R03509
Michaelis constant	M_2dda7p_c	R_DHQS	mM	0.0282	0.028672617	0.0052713817	1e-06	1000	C04691	R03083
Michaelis constant	M_2dda7p_c	R_DDPA	mM	NaN	NaN	NaN	1e-06	1000	C04691	R01826
Michaelis constant	M_2ippm_c	R_IPPMIa	mM	NaN	NaN	NaN	1e-06	1000	C02631	R04001
Michaelis constant	M_2ippm_c	R_IPPMIb	mM	NaN	NaN	NaN	1e-06	1000	C02631	R03968
Michaelis constant	M_2obut_c	R_ACHBSm	mM	1.185	1.20486	0.22151019	NaN	NaN	C00109	R08648
Michaelis constant	M_2obut_c	R_CYSTGL	mM	NaN	NaN	NaN	1e-06	1000	C00109	
Michaelis constant	M_2obut_c	R_2OBUTtm	mM	NaN	NaN	NaN	1e-06	1000	C00109	R08648
Michaelis constant	M_2obut_m	R_ACHBSm	mM	NaN	NaN	NaN	1e-06	1000	C00109	R08648
Michaelis constant	M_2obut_m	R_THRD_Lm	mM	NaN	NaN	NaN	1e-06	1000	C00109	
Michaelis constant	M_2obut_m	R_2OBUTtm	mM	NaN	NaN	NaN	1e-06	1000	C00109	R08648
Michaelis constant	M_2oxoadp_c	R_2OXOADPtim	mM	0.3835	0.38992725	0.071687052	1e-06	1000	C00322	R01939
Michaelis constant	M_2oxoadp_c	R_AATA	mM	NaN	NaN	NaN	1e-06	1000	C00322	R01939
Michaelis constant	M_2oxoadp_m	R_OXAGm	mM	NaN	NaN	NaN	1e-06	1000	C00322	
Michaelis constant	M_2oxoadp_m	R_2OXOADPtim	mM	NaN	NaN	NaN	1e-06	1000	C00322	R01939
Michaelis constant	M_2pg_c	R_PGM	mM	0.041	0.041687138	0.0076640656	1e-06	1000	C00631	R01518
Michaelis constant	M_2pg_c	R_ENO	mM	0.3	0.30502784	0.056078528	1e-06	1000	C00631	R00658
Michaelis constant	M_34hpp_c	R_TYRTApyr	mM	145.03525	147.46596	27.111211	1e-06	1000	C01179	R00734
Michaelis constant	M_34hpp_c	R_PPND2	mM	NaN	NaN	NaN	1e-06	1000	C01179	R01730
Michaelis constant	M_34hpp_c	R_TYRTA	mM	NaN	NaN	NaN	1e-06	1000	C01179	R00734
Michaelis constant	M_3c2hmp_c	R_IPPMIa	mM	NaN	NaN	NaN	1e-06	1000	C04411	R04001
Michaelis constant	M_3c2hmp_c	R_IPMD	mM	0.0185	0.01881005	0.0034581759	1e-06	1000	C04411	R04426
Michaelis constant	M_3c3hmp_c	R_IPPMIb	mM	NaN	NaN	NaN	1e-06	1000	C02504	R03968
Michaelis constant	M_3c3hmp_c	R_IPPS	mM	NaN	NaN	NaN	1e-06	1000	C02504	R01213
Michaelis constant	M_3c4mop_c	R_IPMD	mM	NaN	NaN	NaN	1e-06	1000	C04236	R04426
Michaelis constant	M_3c4mop_c	R_OMCDC	mM	NaN	NaN	NaN	1e-06	1000	C04236	R01652
Michaelis constant	M_3dhq_c	R_DHQS	mM	NaN	NaN	NaN	1e-06	1000	C00944	R03083
Michaelis constant	M_3dhq_c	R_DHQTi	mM	0.19409091	0.19734377	0.036281109	1e-06	1000	C00944	R03084
Michaelis constant	M_3dhsk_c	R_DHQTi	mM	NaN	NaN	NaN	1e-06	1000	C02637	R03084
Michaelis constant	M_3dhsk_c	R_SHK3D	mM	0.0375	0.03812848	0.0070098161	1e-06	1000	C02637	R02413
Michaelis constant	M_3ig3p_c	R_IGPS	mM	NaN	NaN	NaN	1e-06	1000	C03506	R03508
Michaelis constant	M_3ig3p_c	R_TRPS1	mM	NaN	NaN	NaN	1e-06	1000	C03506	
Michaelis constant	M_3mob_c	R_VALTA	mM	0.38857143	0.39508368	0.072635046	1e-06	1000	C00141	R01214
Michaelis constant	M_3mob_c	R_IPPS	mM	0.11647778	0.11842988	0.021773008	1e-06	1000	C00141	R01213
Michaelis constant	M_3mob_c	R_3MOBtm	mM	NaN	NaN	NaN	1e-06	1000	C00141	
Michaelis constant	M_3mob_m	R_DHAD1m	mM	NaN	NaN	NaN	1e-06	1000	C00141	R04441
Michaelis constant	M_3mob_m	R_3MOBtm	mM	NaN	NaN	NaN	1e-06	1000	C00141	
Michaelis constant	M_3mop_c	R_ILETA	mM	0.13	0.13217873	0.024300696	1e-06	1000	C00671	R02199
Michaelis constant	M_3mop_c	R_3MOPtm	mM	NaN	NaN	NaN	1e-06	1000	C00671	
Michaelis constant	M_3mop_m	R_DHAD2m	mM	NaN	NaN	NaN	1e-06	1000	C00671	R05070
Michaelis constant	M_3mop_m	R_3MOPtm	mM	NaN	NaN	NaN	1e-06	1000	C00671	
Michaelis constant	M_3pg_c	R_PGCD	mM	0.38166667	0.3880632	0.07134435	1e-06	1000	C00197	R01513
Michaelis constant	M_3pg_c	R_PGM	mM	0.65	0.66089365	0.12150348	1e-06	1000	C00197	R01518
Michaelis constant	M_3pg_c	R_PGK	mM	0.69	0.70156403	0.12898062	1e-06	1000	C00197	R01512
Michaelis constant	M_3php_c	R_PGCD	mM	3.73493	3.7975254	0.69816459	1e-06	1000	C03232	R01513
Michaelis constant	M_3php_c	R_PSERT	mM	1.1625	1.1819829	0.2173043	1e-06	1000	C03232	R04173
Michaelis constant	M_3psme_c	R_PSCVTi	mM	NaN	NaN	NaN	1e-06	1000	C01269	R03460
Michaelis constant	M_3psme_c	R_CHORS	mM	0.017514286	0.017807816	0.0032739179	1e-06	1000	C01269	R01714
Michaelis constant	M_4mop_c	R_OMCDC	mM	NaN	NaN	NaN	1e-06	1000	C00233	R01652
Michaelis constant	M_4mop_c	R_LEUTA	mM	0.335	0.34061442	0.062621023	1e-06	1000	C00233	R01090
Michaelis constant	M_4pasp_c	R_ASADi	mM	0.16	0.16268151	0.029908549	1e-06	1000	C03082	R02291
Michaelis constant	M_4pasp_c	R_ASPKi	mM	NaN	NaN	NaN	1e-06	1000	C03082	R00480
Michaelis constant	M_5mthf_c	R_MTHFR3	mM	0.0555	0.05643015	0.010374528	1e-06	1000	C00440	R01224
Michaelis constant	M_5mthf_c	R_METS	mM	NaN	NaN	NaN	1e-06	1000	C00440	R00946
Michaelis constant	M_6pgc_c	R_PGL	mM	0.02	0.020335189	0.0037385686	1e-06	1000	C00345	R02035
Michaelis constant	M_6pgc_c	R_GND	mM	0.11877167	0.12076222	0.022201801	1e-06	1000	C00345	R01528
Michaelis constant	M_6pgl_c	R_G6PDH2	mM	NaN	NaN	NaN	1e-06	1000	C01236	
Michaelis constant	M_6pgl_c	R_PGL	mM	0.02	0.020335189	0.0037385686	1e-06	1000	C01236	R02035
Michaelis constant	M_L2aadp6sa_c	R_SACCD1	mM	NaN	NaN	NaN	1e-06	1000	C04076	R02315
Michaelis constant	M_L2aadp6sa_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C04076	
Michaelis constant	M_L2aadp_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C00956	
Michaelis constant	M_L2aadp_c	R_AATA	mM	NaN	NaN	NaN	1e-06	1000	C00956	R01939
Michaelis constant	M_ac_c	R_ALDD2x	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_c	R_ALDD2y	mM	NaN	NaN	NaN	1e-06	1000	C00033	R00711
Michaelis constant	M_ac_c	R_ACS	mM	1.3076316	1.3295468	0.24443352	1e-06	1000	C00033	R00235
Michaelis constant	M_ac_c	R_ACt2r	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_c	R_ACtm	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_c	R_AHSERL2	mM	NaN	NaN	NaN	1e-06	1000	C00033	R01287
Michaelis constant	M_ac_e	R_ACt2r	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_e	R_EX_ac_e	mM	NaN	NaN	NaN	1e-06	1000	C00033	R00197
Michaelis constant	M_ac_m	R_SUCOAACTrm	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_m	R_ACtm	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_m	R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	1000	C00033	
Michaelis constant	M_ac_m	R_ACOAHm	mM	NaN	NaN	NaN	1e-06	1000	C00033	R00227
Michaelis constant	M_ac_m	R_ALDD2ym	mM	NaN	NaN	NaN	1e-06	1000	C00033	R00711
Michaelis constant	M_ac_m	R_ACSm	mM	NaN	NaN	NaN	1e-06	1000	C00033	R00235
Michaelis constant	M_acald_c	R_ALDD2x	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_acald_c	R_ALDD2y	mM	19.296913	19.620319	3.6071417	1e-06	1000	C00084	R00711
Michaelis constant	M_acald_c	R_ACALDtex	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_acald_c	R_ETOHtm	mM	0.086	0.087441314	0.016075845	NaN	NaN	C00084	R00754
Michaelis constant	M_acald_c	R_THRA	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00751
Michaelis constant	M_acald_c	R_ALCD2x	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00754
Michaelis constant	M_acald_c	R_PYRDC	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00224
Michaelis constant	M_acald_c	R_ALCD2y	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00711
Michaelis constant	M_acald_c	R_ACALDtm	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_acald_e	R_EX_acald_e	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00197
Michaelis constant	M_acald_e	R_ACALDtex	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_acald_m	R_ALCD2m	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00754
Michaelis constant	M_acald_m	R_ALDD2xm	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_acald_m	R_ALDD2ym	mM	NaN	NaN	NaN	1e-06	1000	C00084	R00711
Michaelis constant	M_acald_m	R_ACALDtm	mM	NaN	NaN	NaN	1e-06	1000	C00084	
Michaelis constant	M_accoa_c	R_HSERTA	mM	0.19865556	0.20198492	0.037134371	1e-06	1000	C00024	R01776
Michaelis constant	M_accoa_c	R_PDHm	mM	0.045	0.045754176	0.0084117793	NaN	NaN	C00024	R00209
Michaelis constant	M_accoa_c	R_ACS	mM	0.37992	0.38628726	0.071017848	1e-06	1000	C00024	R00235
Michaelis constant	M_accoa_c	R_IPPS	mM	0.066166667	0.067275585	0.012368431	1e-06	1000	C00024	R01213
Michaelis constant	M_accoa_c	R_CSc	mM	0.39088385	0.39743485	0.073067303	1e-06	1000	C00024	R00351
Michaelis constant	M_accoa_c	R_HCITS	mM	0.069	0.070156403	0.012898062	1e-06	1000	C00024	R00271
Michaelis constant	M_accoa_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00024	
Michaelis constant	M_accoa_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00024	
Michaelis constant	M_accoa_c	R_ACOAHm	mM	0.17900857	0.18200866	0.033461791	NaN	NaN	C00024	R00227
Michaelis constant	M_accoa_c	R_MALS	mM	0.032357143	0.032899431	0.0060484699	1e-06	1000	C00024	R00472
Michaelis constant	M_accoa_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00024	
Michaelis constant	M_accoa_m	R_SUCOAACTrm	mM	NaN	NaN	NaN	1e-06	1000	C00024	
Michaelis constant	M_accoa_m	R_PDHm	mM	NaN	NaN	NaN	1e-06	1000	C00024	R00209
Michaelis constant	M_accoa_m	R_CSm	mM	NaN	NaN	NaN	1e-06	1000	C00024	
Michaelis constant	M_accoa_m	R_ACOAHm	mM	NaN	NaN	NaN	1e-06	1000	C00024	R00227
Michaelis constant	M_accoa_m	R_ACSm	mM	NaN	NaN	NaN	1e-06	1000	C00024	R00235
Michaelis constant	M_acg5p_m	R_ACGKm	mM	NaN	NaN	NaN	1e-06	1000	C04133	R02649
Michaelis constant	M_acg5p_m	R_AGPRim	mM	NaN	NaN	NaN	1e-06	1000	C04133	R03443
Michaelis constant	M_acg5sa_m	R_ACOTAim	mM	NaN	NaN	NaN	1e-06	1000	C01250	R02283
Michaelis constant	M_acg5sa_m	R_AGPRim	mM	NaN	NaN	NaN	1e-06	1000	C01250	R03443
Michaelis constant	M_acglu_m	R_ACGKm	mM	4.6644444	4.742618	0.87191727	1e-06	1000	C00624	R02649
Michaelis constant	M_acglu_m	R_ORNTACim	mM	NaN	NaN	NaN	1e-06	1000	C00624	
Michaelis constant	M_achms_c	R_HSERTA	mM	0.85	0.86424555	0.15888916	1e-06	1000	C01077	R01776
Michaelis constant	M_achms_c	R_AHSERL2	mM	5.455	5.5464229	1.0196946	1e-06	1000	C01077	R01287
Michaelis constant	M_acorn_m	R_ORNTACim	mM	NaN	NaN	NaN	1e-06	1000	C00437	
Michaelis constant	M_acorn_m	R_ACOTAim	mM	1.6514	1.6790766	0.30869361	1e-06	1000	C00437	R02283
Michaelis constant	M_adp_c	R_ADSK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00509
Michaelis constant	M_adp_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_NADK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00104
Michaelis constant	M_adp_c	R_PFK_3	mM	0.945	0.96083769	0.17664736	1e-06	1000	C00008	R01843
Michaelis constant	M_adp_c	R_ADK1	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_PGK	mM	0.2	0.20335189	0.037385686	1e-06	1000	C00008	R01512
Michaelis constant	M_adp_c	R_PC	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00344
Michaelis constant	M_adp_c	R_ATPS	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_ATPM	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_pcSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_ASPKi	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00480
Michaelis constant	M_adp_c	R_cmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_SHKK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R02412
Michaelis constant	M_adp_c	R_triglycSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_SUCCtm	mM	0.1259	0.12801002	0.023534289	NaN	NaN	C00008	R00405
Michaelis constant	M_adp_c	R_ptd1inoSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_CBPS	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00575
Michaelis constant	M_adp_c	R_FTHFL	mM	0.032	0.032536303	0.0059817097	1e-06	1000	C00008	R00943
Michaelis constant	M_adp_c	R_paSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_psSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_GLYK	mM	0.56	0.5693853	0.10467992	1e-06	1000	C00008	R00847
Michaelis constant	M_adp_c	R_NADHK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00105
Michaelis constant	M_adp_c	R_GLU5K	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00239
Michaelis constant	M_adp_c	R_HEX1	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_PFK	mM	0.2	0.20335189	0.037385686	1e-06	1000	C00008	R00756
Michaelis constant	M_adp_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_UMPK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00158
Michaelis constant	M_adp_c	R_mannanSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_HSK	mM	NaN	NaN	NaN	1e-06	1000	C00008	R01771
Michaelis constant	M_adp_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_NDPK2	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00156
Michaelis constant	M_adp_c	R_PPCK	mM	2.583	2.6262897	0.48283613	1e-06	1000	C00008	R00341
Michaelis constant	M_adp_c	R_ATPtm_H	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_PYK	mM	0.25	0.25418987	0.046732107	1e-06	1000	C00008	R00200
Michaelis constant	M_adp_c	R_GLNS	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_c	R_zymstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_m	R_ACGKm	mM	NaN	NaN	NaN	1e-06	1000	C00008	R02649
Michaelis constant	M_adp_m	R_ATPS3m	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_m	R_NADHKm	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00105
Michaelis constant	M_adp_m	R_ADK1m	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_m	R_NADKm	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00104
Michaelis constant	M_adp_m	R_ATPtm_H	mM	NaN	NaN	NaN	1e-06	1000	C00008	
Michaelis constant	M_adp_m	R_SUCOAS1m	mM	NaN	NaN	NaN	1e-06	1000	C00008	R00405
Michaelis constant	M_aicar_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C04677	
Michaelis constant	M_aicar_c	R_IG3PS	mM	NaN	NaN	NaN	1e-06	1000	C04677	R04558
Michaelis constant	M_aicar_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C04677	
Michaelis constant	M_aicar_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C04677	R01231
Michaelis constant	M_akg_c	R_TYRTApyr	mM	4.7404348	4.8198819	0.88612202	NaN	NaN	C00026	R00734
Michaelis constant	M_akg_c	R_VALTA	mM	2.2838095	2.322085	0.42690892	1e-06	1000	C00026	R01214
Michaelis constant	M_akg_c	R_PHETA1	mM	4.7404348	4.8198819	0.88612202	1e-06	1000	C00026	R00694
Michaelis constant	M_akg_c	R_ILETA	mM	2.3997368	2.4399551	0.44857904	1e-06	1000	C00026	R02199
Michaelis constant	M_akg_c	R_ALATA_L	mM	0.75160952	0.7642061	0.14049719	1e-06	1000	C00026	R00258
Michaelis constant	M_akg_c	R_ACOTAim	mM	1.6	1.6268151	0.29908549	NaN	NaN	C00026	R02283
Michaelis constant	M_akg_c	R_HCITS	mM	8.138625	8.275024	1.5213404	1e-06	1000	C00026	R00271
Michaelis constant	M_akg_c	R_GLUDy	mM	NaN	NaN	NaN	1e-06	1000	C00026	
Michaelis constant	M_akg_c	R_GLUDxi	mM	NaN	NaN	NaN	1e-06	1000	C00026	
Michaelis constant	M_akg_c	R_GLUSxm	mM	0.063142857	0.064201098	0.011803195	NaN	NaN	C00026	R00093
Michaelis constant	M_akg_c	R_PSERT	mM	0.272025	0.27658399	0.050849206	1e-06	1000	C00026	R04173
Michaelis constant	M_akg_c	R_LEUTA	mM	2.2709091	2.3089683	0.42449747	1e-06	1000	C00026	R01090
Michaelis constant	M_akg_c	R_HSTPT	mM	4.15	4.2195518	0.77575298	1e-06	1000	C00026	R03243
Michaelis constant	M_akg_c	R_2OXOADPtim	mM	1.1	1.1184354	0.20562127	1e-06	1000	C00026	R01939
Michaelis constant	M_akg_c	R_ICDHy	mM	0.35816667	0.36416935	0.066951532	1e-06	1000	C00026	R00267
Michaelis constant	M_akg_c	R_AKGDam	mM	0.6575	0.66851935	0.12290544	NaN	NaN	C00026	R01197
Michaelis constant	M_akg_c	R_CITttm	mM	NaN	NaN	NaN	1e-06	1000	C00026	
Michaelis constant	M_akg_c	R_ASPTA	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00355
Michaelis constant	M_akg_c	R_AATA	mM	NaN	NaN	NaN	1e-06	1000	C00026	R01939
Michaelis constant	M_akg_c	R_TYRTA	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00734
Michaelis constant	M_akg_c	R_SACCD2	mM	0.4275	0.43466467	0.079911903	1e-06	1000	C00026	R00715
Michaelis constant	M_akg_m	R_ACOTAim	mM	NaN	NaN	NaN	1e-06	1000	C00026	R02283
Michaelis constant	M_akg_m	R_GLUDym	mM	NaN	NaN	NaN	1e-06	1000	C00026	
Michaelis constant	M_akg_m	R_ASPTAm	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00355
Michaelis constant	M_akg_m	R_GLUSxm	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00093
Michaelis constant	M_akg_m	R_ICDHxm	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00709
Michaelis constant	M_akg_m	R_2OXOADPtim	mM	NaN	NaN	NaN	1e-06	1000	C00026	R01939
Michaelis constant	M_akg_m	R_AKGDam	mM	NaN	NaN	NaN	1e-06	1000	C00026	R01197
Michaelis constant	M_akg_m	R_CITttm	mM	NaN	NaN	NaN	1e-06	1000	C00026	
Michaelis constant	M_akg_m	R_ALATA_Lm	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00258
Michaelis constant	M_akg_m	R_ICDHym	mM	NaN	NaN	NaN	1e-06	1000	C00026	R00267
Michaelis constant	M_ala_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00041	
Michaelis constant	M_ala_L_c	R_TYRTApyr	mM	NaN	NaN	NaN	1e-06	1000	C00041	R00734
Michaelis constant	M_ala_L_c	R_ALATA_L	mM	10.095833	10.265034	1.8871983	1e-06	1000	C00041	R00258
Michaelis constant	M_ala_L_c	R_AGTm	mM	19.628	19.956955	3.6690312	NaN	NaN	C00041	R00369
Michaelis constant	M_ala_L_c	R_ALAt2m	mM	NaN	NaN	NaN	1e-06	1000	C00041	
Michaelis constant	M_ala_L_c	R_PHETA1pyr	mM	NaN	NaN	NaN	1e-06	1000	C00041	R00694
Michaelis constant	M_ala_L_m	R_AGTm	mM	NaN	NaN	NaN	1e-06	1000	C00041	R00369
Michaelis constant	M_ala_L_m	R_ALAt2m	mM	NaN	NaN	NaN	1e-06	1000	C00041	
Michaelis constant	M_ala_L_m	R_ALATA_Lm	mM	NaN	NaN	NaN	1e-06	1000	C00041	R00258
Michaelis constant	M_alac_S_m	R_ACLSm	mM	NaN	NaN	NaN	1e-06	1000	C00900	R00006
Michaelis constant	M_alac_S_m	R_KARA1im	mM	NaN	NaN	NaN	1e-06	1000	C00900	
Michaelis constant	M_amp_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_PRPPS	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_ADK1	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_BPNT	mM	NaN	NaN	NaN	1e-06	1000	C00020	R00188
Michaelis constant	M_amp_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_ACS	mM	NaN	NaN	NaN	1e-06	1000	C00020	R00235
Michaelis constant	M_amp_c	R_pcSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_dampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_ergstSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_AASAD1	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_c	R_ARGSSr	mM	0.022	0.022368708	0.0041124254	1e-06	1000	C00020	R01954
Michaelis constant	M_amp_c	R_gmpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00020	R01231
Michaelis constant	M_amp_c	R_ASNS1	mM	NaN	NaN	NaN	1e-06	1000	C00020	R00578
Michaelis constant	M_amp_m	R_ADK1m	mM	NaN	NaN	NaN	1e-06	1000	C00020	
Michaelis constant	M_amp_m	R_ACSm	mM	NaN	NaN	NaN	1e-06	1000	C00020	R00235
Michaelis constant	M_anth_c	R_ANPRT	mM	0.0025545	0.0025973121	0.00047750867	1e-06	1000	C00108	R01073
Michaelis constant	M_anth_c	R_ANS	mM	NaN	NaN	NaN	1e-06	1000	C00108	R00986
Michaelis constant	M_aps_c	R_ADSK	mM	0.0048261538	0.0049070376	0.00090214535	1e-06	1000	C00224	R00509
Michaelis constant	M_aps_c	R_SADT	mM	0.019966667	0.020301297	0.0037323376	1e-06	1000	C00224	R00529
Michaelis constant	M_arg_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00062	
Michaelis constant	M_arg_L_c	R_ARGSL	mM	NaN	NaN	NaN	1e-06	1000	C00062	R01086
Michaelis constant	M_argsuc_c	R_ARGSSr	mM	NaN	NaN	NaN	1e-06	1000	C03406	R01954
Michaelis constant	M_argsuc_c	R_ARGSL	mM	NaN	NaN	NaN	1e-06	1000	C03406	R01086
Michaelis constant	M_asn_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00152	
Michaelis constant	M_asn_L_c	R_ASNS1	mM	NaN	NaN	NaN	1e-06	1000	C00152	R00578
Michaelis constant	M_asp_L_c	R_biomass	mM	NaN	NaN	NaN	1e-06	1000	C00049	
Michaelis constant	M_asp_L_c	R_ampSYN	mM	NaN	NaN	NaN	1e-06	1000	C00049	
Michaelis constant	M_asp_L_c	R_ASPKi	mM	8.12128	8.2573883	1.5180981	1e-06	1000	C00049	R00480
Michaelis constant	M_asp_L_c	R_GAAtm	mM	NaN	NaN	NaN	1e-06	1000	C00049	
Michaelis constant	M_asp_L_c	R_umpSYN	mM	NaN	NaN	NaN	1e-06	1000	C00049	
Michaelis constant	M_asp_L_c	R_ASPTAm	mM	5.3563333	5.4461026	1.001251	NaN	NaN	C00049	R00355
Michaelis constant	M_asp_L_c	R_aicarSYN	mM	NaN	NaN	NaN	1e-06	1000	C00049	
